0,1,label
-6.387419071034336,-9.187990381898826,2
-8.005178595989918,-7.2200516657858405,2
-9.697294242434808,-3.5225390707496924,1
-1.279403340386375,2.5984596752053735,0
-8.563066013141189,-2.9369284461861698,1
-9.874034130661965,-6.478907984278638,1
0.6679093864997019,3.9098652430890275,0
-8.825110289032803,-3.781733114789269,1
-8.995818953272746,-8.344036741165064,2
-8.547061454068198,-4.30459999107529,1
-6.033181639480226,-8.561204983658731,2
-7.465835003635627,-9.686186295830733,2
-5.713231338882324,-7.549527445975742,2
-10.870568282036668,-4.963228932719754,1
-6.724671113424062,-7.772678812956407,2
-10.33555446704167,-4.229877104261299,1
-8.973272284198908,-4.1611574672378655,1
-6.926612635252511,-8.131169868850513,2
-1.871923870212913,5.022219985167822,0
-0.956842306377999,4.583880419070251,0
-7.915450059529099,-7.346595298651055,2
-10.5303189305004,-4.474276812723238,1
-0.7514910740763481,4.714485174664825,0
-9.516682019569238,-2.5847961594146467,1
-8.612028742842059,-2.6096114968025135,1
-7.036712689196811,-8.768896076159862,2
-5.455939167602402,-7.65301445504902,2
-7.258568514700834,-7.814945598820828,2
-9.248170780595494,-5.17580876001898,1
-0.8503518685482216,3.771468890285926,0
-3.057983671815479,3.337354426747531,0
-9.602407493405716,-3.721732817308605,1
-9.189784564044032,-2.133225518955224,1
-2.0034018911587554,3.474270176337241,0
-2.120129247984624,4.786983131616597,0
-5.843625382568946,-7.976915001389675,2
-10.486170766527577,-4.025911937842667,1
-5.593057610249532,-7.47216050779383,2
-8.1257657847941,-3.674403630115277,1
-9.38275183695567,-3.8621568332338256,1
-1.4644852030455762,4.769477667491791,0
-0.014474088441917443,3.8135673878866347,0
-10.212091436290773,-3.767052334368223,1
-6.4190470996373215,-5.606509214488552,2
-6.489780755277837,-7.003606387574703,2
-7.649187004496884,-6.936793530923314,2
-9.838144685503153,-5.307755170248546,1
-11.006008122789856,-4.711654006921125,1
-7.408441836909416,-2.8631290742080044,1
-8.36599900635318,-8.782162732447855,2
-6.016868735586272,-7.517620127085438,2
-6.856821100426199,-9.38704768039735,2
-10.950566080988345,-3.189541715947648,1
-6.210093909801254,-7.524506665616928,2
-1.170340712192027,3.2896576116069114,0
-1.1652182549661407,2.912296103568477,0
-6.003218924534423,-7.279808328081536,2
-6.217373856598256,-8.443132106836345,2
